,lat,lon,fire_x,fire_y,I4,I5,D/N
457,50.270966,-121.688095,1577,2811,307.6968,289.81396,False
458,50.270966,-121.688095,1577,2811,307.6968,289.81396,False
459,50.270966,-121.688095,1577,2811,307.6968,289.81396,False
460,50.270966,-121.688095,1577,2811,307.6968,289.81396,False
461,50.270966,-121.688095,1577,2811,307.6968,289.81396,False
462,50.270195,-121.68255,1577,2812,303.70038,290.08075,False
463,50.270195,-121.68255,1577,2812,303.70038,290.08075,False
464,50.270195,-121.68255,1577,2812,303.70038,290.08075,False
465,50.270195,-121.68255,1577,2812,303.70038,290.08075,False
466,50.270195,-121.68255,1577,2812,303.70038,290.08075,False
467,50.26687,-121.68367,1578,2812,306.77475,288.74695,False
468,50.26687,-121.68367,1578,2812,306.77475,288.74695,False
469,50.26687,-121.68367,1578,2812,306.77475,288.74695,False
470,50.26687,-121.68367,1578,2812,306.77475,288.74695,False
471,50.26687,-121.68367,1578,2812,306.77475,288.74695,False
472,50.2661,-121.67812,1578,2813,326.72284,288.9119,False
473,50.2661,-121.67812,1578,2813,326.72284,288.9119,False
474,50.2661,-121.67812,1578,2813,326.72284,288.9119,False
475,50.2661,-121.67812,1578,2813,326.72284,288.9119,False
476,50.2661,-121.67812,1578,2813,326.72284,288.9119,False
477,50.265335,-121.67258,1578,2814,298.64362,288.54688,False
478,50.265335,-121.67258,1578,2814,298.64362,288.54688,False
479,49.335827,-117.726906,1668,3581,296.8844,288.72937,False
480,49.335827,-117.726906,1668,3581,296.8844,288.72937,False
481,49.335827,-117.726906,1668,3581,296.8844,288.72937,False
482,49.335827,-117.726906,1668,3581,296.8844,288.72937,False
483,49.335827,-117.726906,1668,3581,296.8844,288.72937,False
484,47.520973,-111.2813,1799,4717,295.83023,288.78912,False
485,47.520973,-111.2813,1799,4717,295.83023,288.78912,False
486,47.520973,-111.2813,1799,4717,295.83023,288.78912,False
487,47.520973,-111.2813,1799,4717,295.83023,288.78912,False
488,47.520973,-111.2813,1799,4717,295.83023,288.78912,False
489,49.292633,-122.98709,1915,2654,294.11337,288.67673,False
490,49.292633,-122.98709,1915,2654,294.11337,288.67673,False
491,49.292633,-122.98709,1915,2654,294.11337,288.67673,False
492,49.292633,-122.98709,1915,2654,294.11337,288.67673,False
493,49.292633,-122.98709,1915,2654,294.11337,288.67673,False
494,49.15915,-123.00646,1956,2660,295.36542,288.7785,False
495,49.15915,-123.00646,1956,2660,295.36542,288.7785,False
496,49.15915,-123.00646,1956,2660,295.36542,288.7785,False
497,49.15915,-123.00646,1956,2660,295.36542,288.7785,False
498,49.15915,-123.00646,1956,2660,295.36542,288.7785,False
499,49.097233,-123.019356,1974,2661,294.55743,286.325,False
500,49.097233,-123.019356,1974,2661,294.55743,286.325,False
501,49.097233,-123.019356,1974,2661,294.55743,286.325,False
502,49.097233,-123.019356,1974,2661,294.55743,286.325,False
503,49.097233,-123.019356,1974,2661,294.55743,286.325,False
504,49.096504,-123.01372,1974,2662,305.57123,286.40576,False
505,49.096504,-123.01372,1974,2662,305.57123,286.40576,False
506,49.096504,-123.01372,1974,2662,305.57123,286.40576,False
507,49.096504,-123.01372,1974,2662,305.57123,286.40576,False
508,49.096504,-123.01372,1974,2662,305.57123,286.40576,False
509,48.88831,-122.73659,2025,2723,299.00516,289.79642,False
510,48.88831,-122.73659,2025,2723,299.00516,289.79642,False
511,48.88831,-122.73659,2025,2723,299.00516,289.79642,False
512,48.88831,-122.73659,2025,2723,299.00516,289.79642,False
513,48.88831,-122.73659,2025,2723,299.00516,289.79642,False
514,48.88757,-122.73107,2025,2724,299.04642,289.15057,False
515,48.88757,-122.73107,2025,2724,299.04642,289.15057,False
516,48.88757,-122.73107,2025,2724,299.04642,289.15057,False
517,48.88757,-122.73107,2025,2724,299.04642,289.15057,False
518,48.88757,-122.73107,2025,2724,299.04642,289.15057,False
519,48.88494,-122.737625,2026,2723,301.02155,289.06635,False
520,48.88494,-122.737625,2026,2723,301.02155,289.06635,False
521,48.88494,-122.737625,2026,2723,301.02155,289.06635,False
522,48.88494,-122.737625,2026,2723,301.02155,289.06635,False
523,48.88494,-122.737625,2026,2723,301.02155,289.06635,False
524,48.86356,-122.76142,2033,2720,294.2978,287.9431,False
525,48.86356,-122.76142,2033,2720,294.2978,287.9431,False
526,48.86356,-122.76142,2033,2720,294.2978,287.9431,False
527,48.86356,-122.76142,2033,2720,294.2978,287.9431,False
528,48.86356,-122.76142,2033,2720,294.2978,287.9431,False
529,48.829716,-122.691574,2040,2734,299.2939,289.49457,False
530,48.829716,-122.691574,2040,2734,299.2939,289.49457,False
531,48.829716,-122.691574,2040,2734,299.2939,289.49457,False
532,48.829716,-122.691574,2040,2734,299.2939,289.49457,False
533,48.829716,-122.691574,2040,2734,299.2939,289.49457,False
534,48.87689,-123.65026,2063,2569,297.19016,290.26324,False
535,48.87689,-123.65026,2063,2569,297.19016,290.26324,False
536,48.87689,-123.65026,2063,2569,297.19016,290.26324,False
537,48.87689,-123.65026,2063,2569,297.19016,290.26324,False
538,48.87689,-123.65026,2063,2569,297.19016,290.26324,False
539,45.810337,-108.416466,2065,5292,300.83307,289.926,False
540,45.810337,-108.416466,2065,5292,300.83307,289.926,False
541,45.810337,-108.416466,2065,5292,300.83307,289.926,False
542,45.810337,-108.416466,2065,5292,300.83307,289.926,False
543,45.810337,-108.416466,2065,5292,300.83307,289.926,False
544,45.806705,-108.41856,2066,5292,297.3856,288.13593,False
545,45.806705,-108.41856,2066,5292,297.3856,288.13593,False
546,45.806705,-108.41856,2066,5292,297.3856,288.13593,False
547,45.806705,-108.41856,2066,5292,297.3856,288.13593,False
548,45.806705,-108.41856,2066,5292,297.3856,288.13593,False
549,45.233673,-106.59057,2074,5692,292.30646,285.11038,False
550,45.23053,-106.58029,2074,5694,295.16812,284.75223,False
551,45.23053,-106.58029,2074,5694,295.16812,284.75223,False
552,45.23053,-106.58029,2074,5694,295.16812,284.75223,False
553,45.231255,-106.598114,2075,5691,293.83633,285.85455,False
554,45.231255,-106.598114,2075,5691,293.83633,285.85455,False
555,45.229683,-106.59298,2075,5692,299.1863,286.0565,False
556,45.229683,-106.59298,2075,5692,299.1863,286.0565,False
557,45.229683,-106.59298,2075,5692,299.1863,286.0565,False
558,45.229683,-106.59298,2075,5692,299.1863,286.0565,False
559,45.228115,-106.587845,2075,5693,294.17902,285.7151,False
560,45.228115,-106.587845,2075,5693,294.17902,285.7151,False
561,45.224964,-106.57756,2075,5695,294.54782,284.52426,False
562,45.224964,-106.57756,2075,5695,294.54782,284.52426,False
563,45.224964,-106.57756,2075,5695,294.54782,284.52426,False
564,45.221813,-106.56727,2075,5697,292.07455,284.08615,False
565,45.22568,-106.5954,2076,5692,300.04105,286.4858,False
566,45.22568,-106.5954,2076,5692,300.04105,286.4858,False
567,45.22568,-106.5954,2076,5692,300.04105,286.4858,False
568,45.22568,-106.5954,2076,5692,300.04105,286.4858,False
569,45.224106,-106.59026,2076,5693,316.6462,287.8222,False
570,45.224106,-106.59026,2076,5693,316.6462,287.8222,False
571,45.224106,-106.59026,2076,5693,316.6462,287.8222,False
572,45.224106,-106.59026,2076,5693,316.6462,287.8222,False
573,45.224106,-106.59026,2076,5693,316.6462,287.8222,False
574,45.22253,-106.58512,2076,5694,294.2345,285.55554,False
575,45.22253,-106.58512,2076,5694,294.2345,285.55554,False
576,45.776497,-108.4747,2077,5284,298.03278,289.68478,False
577,45.776497,-108.4747,2077,5284,298.03278,289.68478,False
578,45.776497,-108.4747,2077,5284,298.03278,289.68478,False
579,45.776497,-108.4747,2077,5284,298.03278,289.68478,False
580,45.776497,-108.4747,2077,5284,298.03278,289.68478,False
581,45.22075,-106.59245,2077,5693,331.68256,288.5151,False
582,45.22075,-106.59245,2077,5693,331.68256,288.5151,False
583,45.22075,-106.59245,2077,5693,331.68256,288.5151,False
584,45.22075,-106.59245,2077,5693,331.68256,288.5151,False
585,45.22075,-106.59245,2077,5693,331.68256,288.5151,False
586,45.21917,-106.58731,2077,5694,313.0221,288.68353,False
587,45.21917,-106.58731,2077,5694,313.0221,288.68353,False
588,45.21917,-106.58731,2077,5694,313.0221,288.68353,False
589,45.21917,-106.58731,2077,5694,313.0221,288.68353,False
590,45.21917,-106.58731,2077,5694,313.0221,288.68353,False
591,45.77142,-108.47701,2078,5284,296.04465,288.56128,False
592,45.77142,-108.47701,2078,5284,296.04465,288.56128,False
593,45.77142,-108.47701,2078,5284,296.04465,288.56128,False
594,45.77142,-108.47701,2078,5284,296.04465,288.56128,False
595,45.77142,-108.47701,2078,5284,296.04465,288.56128,False
596,45.214428,-106.59568,2078,5693,315.86575,285.94165,False
597,45.214428,-106.59568,2078,5693,315.86575,285.94165,False
598,45.214428,-106.59568,2078,5693,315.86575,285.94165,False
599,45.214428,-106.59568,2078,5693,315.86575,285.94165,False
600,45.214428,-106.59568,2078,5693,315.86575,285.94165,False
601,45.212845,-106.590546,2078,5694,308.52463,287.9079,False
602,45.212845,-106.590546,2078,5694,308.52463,287.9079,False
603,45.212845,-106.590546,2078,5694,308.52463,287.9079,False
604,45.212845,-106.590546,2078,5694,308.52463,287.9079,False
605,45.212845,-106.590546,2078,5694,308.52463,287.9079,False
606,45.78077,-108.475624,2081,5285,293.5728,287.81696,False
607,45.78077,-108.475624,2081,5285,293.5728,287.81696,False
608,45.78077,-108.475624,2081,5285,293.5728,287.81696,False
609,45.78077,-108.475624,2081,5285,293.5728,287.81696,False
610,45.78077,-108.475624,2081,5285,293.5728,287.81696,False
611,45.779613,-108.471466,2081,5286,295.91934,289.6843,False
612,45.779613,-108.471466,2081,5286,295.91934,289.6843,False
613,45.779613,-108.471466,2081,5286,295.91934,289.6843,False
614,45.779613,-108.471466,2081,5286,295.91934,289.6843,False
615,45.779613,-108.471466,2081,5286,295.91934,289.6843,False
616,45.234295,-106.580315,2081,5695,293.95847,284.80145,False
617,45.234295,-106.580315,2081,5695,293.95847,284.80145,False
618,45.232746,-106.57516,2081,5696,294.89603,285.81412,False
619,45.232746,-106.57516,2081,5696,294.89603,285.81412,False
620,45.232746,-106.57516,2081,5696,294.89603,285.81412,False
621,45.775692,-108.47796,2082,5285,293.36246,287.8901,False
622,45.775692,-108.47796,2082,5285,293.36246,287.8901,False
623,45.775692,-108.47796,2082,5285,293.36246,287.8901,False
624,45.775692,-108.47796,2082,5285,293.36246,287.8901,False
625,45.775692,-108.47796,2082,5285,293.36246,287.8901,False
626,45.774536,-108.4738,2082,5286,295.72708,289.2138,False
627,45.774536,-108.4738,2082,5286,295.72708,289.2138,False
628,45.774536,-108.4738,2082,5286,295.72708,289.2138,False
629,45.774536,-108.4738,2082,5286,295.72708,289.2138,False
630,45.774536,-108.4738,2082,5286,295.72708,289.2138,False
631,45.231068,-106.59389,2082,5693,297.38477,285.93256,False
632,45.231068,-106.59389,2082,5693,297.38477,285.93256,False
633,45.231068,-106.59389,2082,5693,297.38477,285.93256,False
634,45.231068,-106.59389,2082,5693,297.38477,285.93256,False
635,45.229515,-106.58873,2082,5694,294.2724,286.19724,False
636,45.229515,-106.58873,2082,5694,294.2724,286.19724,False
637,45.22797,-106.58357,2082,5695,293.53397,284.7884,False
638,45.22797,-106.58357,2082,5695,293.53397,284.7884,False
639,45.22642,-106.57842,2082,5696,294.30713,284.8639,False
640,45.22642,-106.57842,2082,5696,294.30713,284.8639,False
641,45.22771,-106.59609,2083,5693,307.80267,287.40814,False
642,45.22771,-106.59609,2083,5693,307.80267,287.40814,False
643,45.22771,-106.59609,2083,5693,307.80267,287.40814,False
644,45.22771,-106.59609,2083,5693,307.80267,287.40814,False
645,45.22771,-106.59609,2083,5693,307.80267,287.40814,False
646,45.226166,-106.590935,2083,5694,307.03293,287.13788,False
647,45.226166,-106.590935,2083,5694,307.03293,287.13788,False
648,45.226166,-106.590935,2083,5694,307.03293,287.13788,False
649,45.226166,-106.590935,2083,5694,307.03293,287.13788,False
650,45.226166,-106.590935,2083,5694,307.03293,287.13788,False
651,45.21996,-106.570274,2083,5698,293.84082,284.37808,False
652,45.21996,-106.570274,2083,5698,293.84082,284.37808,False
653,45.222164,-106.59337,2084,5694,321.53452,286.8747,False
654,45.222164,-106.59337,2084,5694,321.53452,286.8747,False
655,45.222164,-106.59337,2084,5694,321.53452,286.8747,False
656,45.222164,-106.59337,2084,5694,321.53452,286.8747,False
657,45.222164,-106.59337,2084,5694,321.53452,286.8747,False
658,45.220615,-106.58821,2084,5695,311.7336,288.55408,False
659,45.220615,-106.58821,2084,5695,311.7336,288.55408,False
660,45.220615,-106.58821,2084,5695,311.7336,288.55408,False
661,45.220615,-106.58821,2084,5695,311.7336,288.55408,False
662,45.220615,-106.58821,2084,5695,311.7336,288.55408,False
663,45.218178,-106.5958,2085,5694,309.0924,285.05692,False
664,45.218178,-106.5958,2085,5694,309.0924,285.05692,False
665,45.218178,-106.5958,2085,5694,309.0924,285.05692,False
666,45.218178,-106.5958,2085,5694,309.0924,285.05692,False
667,45.218178,-106.5958,2085,5694,309.0924,285.05692,False
668,45.216625,-106.590645,2085,5695,324.35263,288.5553,False
669,45.216625,-106.590645,2085,5695,324.35263,288.5553,False
670,45.216625,-106.590645,2085,5695,324.35263,288.5553,False
671,45.216625,-106.590645,2085,5695,324.35263,288.5553,False
672,45.216625,-106.590645,2085,5695,324.35263,288.5553,False
673,45.212673,-106.59306,2086,5695,308.29584,285.52145,False
674,45.212673,-106.59306,2086,5695,308.29584,285.52145,False
675,45.212673,-106.59306,2086,5695,308.29584,285.52145,False
676,45.212673,-106.59306,2086,5695,308.29584,285.52145,False
677,45.212673,-106.59306,2086,5695,308.29584,285.52145,False
678,44.10593,-103.25255,2092,6235,294.377,286.24335,False
679,44.10593,-103.25255,2092,6235,294.377,286.24335,False
680,44.10593,-103.25255,2092,6235,294.377,286.24335,False
681,44.10593,-103.25255,2092,6235,294.377,286.24335,False
682,44.10593,-103.25255,2092,6235,294.377,286.24335,False
683,47.689545,-117.21103,2116,3804,292.0266,283.87854,False
684,46.539116,-111.908295,2119,4711,292.91492,284.91962,False
685,46.539116,-111.908295,2119,4711,292.91492,284.91962,False
686,46.539116,-111.908295,2119,4711,292.91492,284.91962,False
687,46.539116,-111.908295,2119,4711,292.91492,284.91962,False
688,46.539116,-111.908295,2119,4711,292.91492,284.91962,False
689,45.657314,-108.74904,2133,5244,294.3734,288.40552,False
690,45.657314,-108.74904,2133,5244,294.3734,288.40552,False
691,45.657314,-108.74904,2133,5244,294.3734,288.40552,False
692,45.657314,-108.74904,2133,5244,294.3734,288.40552,False
693,45.657314,-108.74904,2133,5244,294.3734,288.40552,False
694,45.65485,-108.755135,2134,5243,292.69363,286.9169,False
695,45.65485,-108.755135,2134,5243,292.69363,286.9169,False
696,45.65485,-108.755135,2134,5243,292.69363,286.9169,False
697,45.65485,-108.755135,2134,5243,292.69363,286.9169,False
698,45.65485,-108.755135,2134,5243,292.69363,286.9169,False
699,45.653713,-108.751076,2134,5244,298.84564,288.78516,False
700,45.653713,-108.751076,2134,5244,298.84564,288.78516,False
701,45.653713,-108.751076,2134,5244,298.84564,288.78516,False
702,45.653713,-108.751076,2134,5244,298.84564,288.78516,False
703,45.653713,-108.751076,2134,5244,298.84564,288.78516,False
704,45.65125,-108.75718,2135,5243,296.27194,286.44568,False
705,45.65125,-108.75718,2135,5243,296.27194,286.44568,False
706,45.65125,-108.75718,2135,5243,296.27194,286.44568,False
707,45.65125,-108.75718,2135,5243,296.27194,286.44568,False
708,45.65125,-108.75718,2135,5243,296.27194,286.44568,False
709,45.650112,-108.75312,2135,5244,294.09677,285.8703,False
710,45.650112,-108.75312,2135,5244,294.09677,285.8703,False
711,45.650112,-108.75312,2135,5244,294.09677,285.8703,False
712,45.650112,-108.75312,2135,5244,294.09677,285.8703,False
713,45.650112,-108.75312,2135,5244,294.09677,285.8703,False
714,46.32521,-111.59718,2157,4776,293.86313,286.41766,False
715,46.32521,-111.59718,2157,4776,293.86313,286.41766,False
716,46.32153,-111.59907,2158,4776,294.18448,286.31894,False
717,46.32153,-111.59907,2158,4776,294.18448,286.31894,False
718,46.32153,-111.59907,2158,4776,294.18448,286.31894,False
719,46.32153,-111.59907,2158,4776,294.18448,286.31894,False
720,45.943188,-111.4632,2255,4828,295.8384,285.2354,False
721,45.943188,-111.4632,2255,4828,295.8384,285.2354,False
722,45.943188,-111.4632,2255,4828,295.8384,285.2354,False
723,45.943188,-111.4632,2255,4828,295.8384,285.2354,False
724,45.943188,-111.4632,2255,4828,295.8384,285.2354,False
725,45.941658,-111.45708,2255,4829,292.75784,286.2425,False
726,44.9873,-108.60209,2311,5362,290.9857,282.55542,False
727,44.9873,-108.60209,2311,5362,290.9857,282.55542,False
728,44.9873,-108.60209,2311,5362,290.9857,282.55542,False
729,44.9873,-108.60209,2311,5362,290.9857,282.55542,False
730,44.9873,-108.60209,2311,5362,290.9857,282.55542,False
731,46.15374,-113.77094,2351,4435,331.58813,280.76016,False
732,46.15374,-113.77094,2351,4435,331.58813,280.76016,False
733,46.15374,-113.77094,2351,4435,331.58813,280.76016,False
734,46.15374,-113.77094,2351,4435,331.58813,280.76016,False
735,46.15374,-113.77094,2351,4435,331.58813,280.76016,False
736,46.429768,-116.97319,2466,3943,298.39612,291.20044,False
737,46.429768,-116.97319,2466,3943,298.39612,291.20044,False
738,46.429768,-116.97319,2466,3943,298.39612,291.20044,False
739,46.429768,-116.97319,2466,3943,298.39612,291.20044,False
740,46.429768,-116.97319,2466,3943,298.39612,291.20044,False
741,44.58392,-110.28732,2550,5085,291.6257,285.40115,False
742,44.58392,-110.28732,2550,5085,291.6257,285.40115,False
743,44.58392,-110.28732,2550,5085,291.6257,285.40115,False
744,44.58392,-110.28732,2550,5085,291.6257,285.40115,False
745,44.58392,-110.28732,2550,5085,291.6257,285.40115,False
746,45.409576,-114.04356,2580,4458,297.5143,286.4391,False
747,45.394978,-114.01253,2582,4465,296.63916,287.3947,False
748,45.394978,-114.01253,2582,4465,296.63916,287.3947,False
749,45.39386,-114.00764,2582,4466,303.84152,287.8499,False
750,45.39386,-114.00764,2582,4466,303.84152,287.8499,False
751,45.39386,-114.00764,2582,4466,303.84152,287.8499,False
752,45.39386,-114.00764,2582,4466,303.84152,287.8499,False
753,45.39386,-114.00764,2582,4466,303.84152,287.8499,False
754,45.389328,-114.0043,2583,4467,300.77185,288.43665,False
755,45.389328,-114.0043,2583,4467,300.77185,288.43665,False
756,45.389328,-114.0043,2583,4467,300.77185,288.43665,False
757,45.389328,-114.0043,2583,4467,300.77185,288.43665,False
758,45.389328,-114.0043,2583,4467,300.77185,288.43665,False
759,45.38821,-113.999405,2583,4468,306.18634,289.33804,False
760,45.38821,-113.999405,2583,4468,306.18634,289.33804,False
761,45.38821,-113.999405,2583,4468,306.18634,289.33804,False
762,45.38821,-113.999405,2583,4468,306.18634,289.33804,False
763,45.38821,-113.999405,2583,4468,306.18634,289.33804,False
764,45.388153,-114.01564,2584,4465,297.8981,289.34338,False
765,45.385914,-114.00586,2584,4467,296.0993,287.6038,False
766,45.384796,-114.00096,2584,4468,310.84033,288.321,False
767,45.384796,-114.00096,2584,4468,310.84033,288.321,False
768,45.384796,-114.00096,2584,4468,310.84033,288.321,False
769,45.384796,-114.00096,2584,4468,310.84033,288.321,False
770,45.384796,-114.00096,2584,4468,310.84033,288.321,False
771,45.383675,-113.99606,2584,4469,297.52792,287.7793,False
772,45.383675,-113.99606,2584,4469,297.52792,287.7793,False
773,45.383675,-113.99606,2584,4469,297.52792,287.7793,False
774,45.383675,-113.99606,2584,4469,297.52792,287.7793,False
775,45.38697,-114.02697,2585,4463,297.27075,287.84885,False
776,45.3825,-114.00742,2585,4467,307.88214,289.5278,False
777,45.3825,-114.00742,2585,4467,307.88214,289.5278,False
778,45.3825,-114.00742,2585,4467,307.88214,289.5278,False
779,45.3825,-114.00742,2585,4467,307.88214,289.5278,False
780,45.3825,-114.00742,2585,4467,307.88214,289.5278,False
781,45.381382,-114.002525,2585,4468,306.46777,289.12097,False
782,45.381382,-114.002525,2585,4468,306.46777,289.12097,False
783,45.381382,-114.002525,2585,4468,306.46777,289.12097,False
784,45.381382,-114.002525,2585,4468,306.46777,289.12097,False
785,45.381382,-114.002525,2585,4468,306.46777,289.12097,False
786,45.38356,-114.02852,2586,4463,299.33203,289.4878,False
787,45.38356,-114.02852,2586,4463,299.33203,289.4878,False
788,45.37908,-114.00898,2586,4467,299.6179,288.78467,False
789,45.37908,-114.00898,2586,4467,299.6179,288.78467,False
790,45.37908,-114.00898,2586,4467,299.6179,288.78467,False
791,45.37908,-114.00898,2586,4467,299.6179,288.78467,False
792,45.376842,-113.99918,2586,4469,298.47366,287.697,False
793,45.376842,-113.99918,2586,4469,298.47366,287.697,False
794,45.376842,-113.99918,2586,4469,298.47366,287.697,False
795,45.376842,-113.99918,2586,4469,298.47366,287.697,False
796,45.375717,-113.99429,2586,4470,302.82907,288.1965,False
797,45.375717,-113.99429,2586,4470,302.82907,288.1965,False
798,45.375717,-113.99429,2586,4470,302.82907,288.1965,False
799,45.375717,-113.99429,2586,4470,302.82907,288.1965,False
800,45.375717,-113.99429,2586,4470,302.82907,288.1965,False
801,45.37343,-114.00075,2587,4469,310.52853,289.8408,False
802,45.37343,-114.00075,2587,4469,310.52853,289.8408,False
803,45.37343,-114.00075,2587,4469,310.52853,289.8408,False
804,45.37343,-114.00075,2587,4469,310.52853,289.8408,False
805,45.37343,-114.00075,2587,4469,310.52853,289.8408,False
806,45.372307,-113.99585,2587,4470,312.19678,290.35907,False
807,45.372307,-113.99585,2587,4470,312.19678,290.35907,False
808,45.372307,-113.99585,2587,4470,312.19678,290.35907,False
809,45.372307,-113.99585,2587,4470,312.19678,290.35907,False
810,45.372307,-113.99585,2587,4470,312.19678,290.35907,False
811,45.37118,-113.990944,2587,4471,296.69305,286.92697,False
812,45.369987,-114.002304,2588,4469,300.85556,288.0555,False
813,45.369987,-114.002304,2588,4469,300.85556,288.0555,False
814,45.369987,-114.002304,2588,4469,300.85556,288.0555,False
815,45.369987,-114.002304,2588,4469,300.85556,288.0555,False
816,45.369987,-114.002304,2588,4469,300.85556,288.0555,False
817,45.368866,-113.9974,2588,4470,297.12787,287.3842,False
818,45.368866,-113.9974,2588,4470,297.12787,287.3842,False
819,45.3946,-114.1577,2591,4438,303.69363,290.57617,False
820,45.3946,-114.1577,2591,4438,303.69363,290.57617,False
821,45.357864,-113.997314,2591,4471,301.18958,286.87766,False
822,45.357864,-113.997314,2591,4471,301.18958,286.87766,False
823,45.357864,-113.997314,2591,4471,301.18958,286.87766,False
824,45.357864,-113.997314,2591,4471,301.18958,286.87766,False
825,45.357864,-113.997314,2591,4471,301.18958,286.87766,False
826,45.35674,-113.99242,2591,4472,296.0615,286.48166,False
827,45.357746,-113.99383,2593,4473,301.90955,286.35944,False
828,45.357746,-113.99383,2593,4473,301.90955,286.35944,False
829,45.357746,-113.99383,2593,4473,301.90955,286.35944,False
830,45.357746,-113.99383,2593,4473,301.90955,286.35944,False
831,45.357746,-113.99383,2593,4473,301.90955,286.35944,False
832,45.393295,-114.17064,2594,4437,308.74545,291.16226,False
833,45.393295,-114.17064,2594,4437,308.74545,291.16226,False
834,45.393295,-114.17064,2594,4437,308.74545,291.16226,False
835,45.35735,-114.010025,2594,4470,297.84085,287.2182,False
836,45.35735,-114.010025,2594,4470,297.84085,287.2182,False
837,45.391064,-114.17704,2595,4436,305.34094,289.00848,False
838,45.391064,-114.17704,2595,4436,305.34094,289.00848,False
839,45.391064,-114.17704,2595,4436,305.34094,289.00848,False
840,45.389984,-114.17222,2595,4437,334.6893,298.51263,False
841,45.389984,-114.17222,2595,4437,334.6893,298.51263,False
842,45.389984,-114.17222,2595,4437,334.6893,298.51263,False
843,45.389984,-114.17222,2595,4437,334.6893,298.51263,False
844,45.389984,-114.17222,2595,4437,334.6893,298.51263,False
845,45.38765,-114.17857,2596,4436,306.52304,289.44705,False
846,45.38765,-114.17857,2596,4436,306.52304,289.44705,False
847,45.38765,-114.17857,2596,4436,306.52304,289.44705,False
848,45.386574,-114.17375,2596,4437,355.9536,300.04318,False
849,45.386574,-114.17375,2596,4437,355.9536,300.04318,False
850,45.386574,-114.17375,2596,4437,355.9536,300.04318,False
851,45.386574,-114.17375,2596,4437,355.9536,300.04318,False
852,45.386574,-114.17375,2596,4437,355.9536,300.04318,False
853,45.38549,-114.16892,2596,4438,315.84274,293.53104,False
854,45.38549,-114.16892,2596,4438,315.84274,293.53104,False
855,45.38549,-114.16892,2596,4438,315.84274,293.53104,False
856,45.38549,-114.16892,2596,4438,315.84274,293.53104,False
857,45.383183,-114.17529,2597,4437,340.68246,293.43036,False
858,45.383183,-114.17529,2597,4437,340.68246,293.43036,False
859,45.383183,-114.17529,2597,4437,340.68246,293.43036,False
860,45.383183,-114.17529,2597,4437,340.68246,293.43036,False
861,45.383183,-114.17529,2597,4437,340.68246,293.43036,False
862,45.382107,-114.17046,2597,4438,330.3644,294.77353,False
863,45.382107,-114.17046,2597,4438,330.3644,294.77353,False
864,45.382107,-114.17046,2597,4438,330.3644,294.77353,False
865,45.382107,-114.17046,2597,4438,330.3644,294.77353,False
866,45.382107,-114.17046,2597,4438,330.3644,294.77353,False
867,45.381027,-114.165634,2597,4439,302.20053,290.0621,False
868,45.379787,-114.17683,2598,4437,303.1361,290.2039,False
869,45.379787,-114.17683,2598,4437,303.1361,290.2039,False
870,45.37871,-114.172005,2598,4438,353.4111,298.62433,False
871,45.37871,-114.172005,2598,4438,353.4111,298.62433,False
872,45.37871,-114.172005,2598,4438,353.4111,298.62433,False
873,45.37871,-114.172005,2598,4438,353.4111,298.62433,False
874,45.37871,-114.172005,2598,4438,353.4111,298.62433,False
875,45.377632,-114.167175,2598,4439,322.4075,293.8952,False
876,45.377632,-114.167175,2598,4439,322.4075,293.8952,False
877,45.377632,-114.167175,2598,4439,322.4075,293.8952,False
878,45.377632,-114.167175,2598,4439,322.4075,293.8952,False
879,45.377632,-114.167175,2598,4439,322.4075,293.8952,False
880,45.33822,-113.99175,2598,4475,300.3337,287.61096,False
881,45.33822,-113.99175,2598,4475,300.3337,287.61096,False
882,45.33822,-113.99175,2598,4475,300.3337,287.61096,False
883,45.33822,-113.99175,2598,4475,300.3337,287.61096,False
884,45.3764,-114.17837,2599,4437,323.68292,289.76047,False
885,45.3764,-114.17837,2599,4437,323.68292,289.76047,False
886,45.3764,-114.17837,2599,4437,323.68292,289.76047,False
887,45.3764,-114.17837,2599,4437,323.68292,289.76047,False
888,45.3764,-114.17837,2599,4437,323.68292,289.76047,False
889,45.375317,-114.173546,2599,4438,364.64612,300.63785,False
890,45.375317,-114.173546,2599,4438,364.64612,300.63785,False
891,45.375317,-114.173546,2599,4438,364.64612,300.63785,False
892,45.375317,-114.173546,2599,4438,364.64612,300.63785,False
893,45.375317,-114.173546,2599,4438,364.64612,300.63785,False
894,45.374237,-114.16872,2599,4439,352.42484,296.111,False
895,45.374237,-114.16872,2599,4439,352.42484,296.111,False
896,45.374237,-114.16872,2599,4439,352.42484,296.111,False
897,45.374237,-114.16872,2599,4439,352.42484,296.111,False
898,45.374237,-114.16872,2599,4439,352.42484,296.111,False
899,45.373154,-114.16389,2599,4440,318.2882,291.43582,False
900,45.373154,-114.16389,2599,4440,318.2882,291.43582,False
901,45.373154,-114.16389,2599,4440,318.2882,291.43582,False
902,45.373154,-114.16389,2599,4440,318.2882,291.43582,False
903,45.373154,-114.16389,2599,4440,318.2882,291.43582,False
904,45.370987,-114.15421,2599,4442,303.14862,286.96332,False
905,45.370987,-114.15421,2599,4442,303.14862,286.96332,False
906,45.369762,-114.165436,2600,4440,303.3718,289.10876,False
907,45.369762,-114.165436,2600,4440,303.3718,289.10876,False
